"Section ID","Section","HS2 ID","HS2","HS4 ID","HS4","Trade Value","id"
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94414,"Wood Frames",917498162,"94414"
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94415,"Wood Crates",3841861724,"94415"
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94416,"Wood Barrels",1003089171,"94416"
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94417,"Wooden Tool Handles",356888042,"94417"
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94418,"Wood Carpentry",14567936986,"94418"
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94419,"Wood Kitchenware",1579328241,"94419"
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94420,"Wood Ornaments",2047183491,"94420"
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94421,"Other Wood Articles",6745201982,"94421"
9,"Wood Products",945,"Cork and articles of cork",94501,"Raw Cork",294280805,"94501"
9,"Wood Products",945,"Cork and articles of cork",94502,"Debacked Cork",43766811,"94502"
9,"Wood Products",945,"Cork and articles of cork",94503,"Natural Cork Articles",724534340,"94503"
9,"Wood Products",945,"Cork and articles of cork",94504,"Agglomerated Cork",919985379,"94504"
9,"Wood Products",946,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",94601,"Plaiting Products",534308593,"94601"
9,"Wood Products",946,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",94602,"Basketwork",1941114477,"94602"
10,"Paper Goods",1047,"Pulp of wood or other fibrous cellulosic material; waste and scrap of paper or paperboard",104701,"Mechanical Wood Pulp",312063094,"104701"
10,"Paper Goods",1047,"Pulp of wood or other fibrous cellulosic material; waste and scrap of paper or paperboard",104702,"Dissolving Grades Chemical Woodpulp",4748089176,"104702"
10,"Paper Goods",1047,"Pulp of wood or other fibrous cellulosic material; waste and scrap of paper or paperboard",104703,"Sulfate Chemical Woodpulp",34635855491,"104703"
10,"Paper Goods",1047,"Pulp of wood or other fibrous cellulosic material; waste and scrap of paper or paperboard",104704,"Sulfite Chemical Woodpulp",450048960,"104704"
10,"Paper Goods",1047,"Pulp of wood or other fibrous cellulosic material; waste and scrap of paper or paperboard",104705,"Semi chemical Woodpulp",1901227550,"104705"
10,"Paper Goods",1047,"Pulp of wood or other fibrous cellulosic material; waste and scrap of paper or paperboard",104706,"Recovered Paper Pulp",1174645368,"104706"
10,"Paper Goods",1047,"Pulp of wood or other fibrous cellulosic material; waste and scrap of paper or paperboard",104707,"Recovered Paper",7315582730,"104707"
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104801,"Newsprint",8481556444,"104801"
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104802,"Uncoated Paper",14111455789,"104802"
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104803,"Facial Tissue",4387968554,"104803"
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104804,"Uncoated Kraft Paper",13907601326,"104804"
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104805,"Other Uncoated Paper",13598664897,"104805"
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104806,"Vegetable Parchment",2067697539,"104806"
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104807,"Composite Paper",764906034,"104807"
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104808,"Corrugated Paper",2052433426,"104808"
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104809,"Carbon Paper",929597951,"104809"
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104810,"Kaolin Coated Paper",27198189165,"104810"
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104811,"Cellulose Fibers Paper",19466384807,"104811"
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104812,"Paper Pulp Filter Blocks",204956197,"104812"
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104813,"Cigarette Paper",2188911507,"104813"
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104814,"Wallpaper",1628719498,"104814"
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104816,"Other Carbon Paper",567422953,"104816"
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104817,"Letter Stock",982993800,"104817"
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104818,"Toilet Paper",27996252213,"104818"
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104819,"Paper Containers",25328043737,"104819"
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104820,"Paper Notebooks",4670450151,"104820"
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104821,"Paper Labels",4900519877,"104821"
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104822,"Paper Spools",445990104,"104822"
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104823,"Shaped Paper",10573194634,"104823"
10,"Paper Goods",1049,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",104901,"Brochures",16134675366,"104901"
10,"Paper Goods",1049,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",104902,"Newspapers",3177049742,"104902"
10,"Paper Goods",1049,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",104903,"Children's Picture Books",1277842756,"104903"
10,"Paper Goods",1049,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",104904,"Sheet Music",110963469,"104904"
10,"Paper Goods",1049,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",104905,"Maps",219647291,"104905"
10,"Paper Goods",1049,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",104906,"Architectural Plans",123292480,"104906"
10,"Paper Goods",1049,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",104907,"Postage Stamps",2820710079,"104907"
10,"Paper Goods",1049,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",104908,"Decals",1081193449,"104908"
10,"Paper Goods",1049,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",104909,"Postcards",1385227153,"104909"
10,"Paper Goods",1049,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",104910,"Calendars",511604103,"104910"
10,"Paper Goods",1049,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",104911,"Other Printed Material",10211209446,"104911"
11,"Textiles",1150,"Silk",115001,"Silkworm Cocoons",6163289,"115001"
11,"Textiles",1150,"Silk",115002,"Raw Silk",400793281,"115002"
11,"Textiles",1150,"Silk",115003,"Silk Waste",92815604,"115003"
11,"Textiles",1150,"Silk",115004,"Non-Retail Silk Yarn",233853230,"115004"
11,"Textiles",1150,"Silk",115005,"Silk Waste Yarn",87262087,"115005"
11,"Textiles",1150,"Silk",115006,"Retail Silk Yarn",12171531,"115006"
11,"Textiles",1150,"Silk",115007,"Silk Fabrics",1096786909,"115007"
11,"Textiles",1151,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",115101,"Wool",3651117732,"115101"
11,"Textiles",1151,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",115102,"Animal Hair",588083789,"115102"
11,"Textiles",1151,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",115103,"Wool or Animal Hair Waste",111749331,"115103"
11,"Textiles",1151,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",115104,"Garnetted Wool or Animal Hair",4674448,"115104"
11,"Textiles",1151,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",115105,"Prepared Wool or Animal Hair",1976208176,"115105"
11,"Textiles",1151,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",115106,"Non-Retail Carded Wool Yarn",638854680,"115106"
11,"Textiles",1151,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",115107,"Non-Retail Combed Wool Yarn",1523144473,"115107"
11,"Textiles",1151,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",115108,"Non-Retail Animal Hair Yarn",641487459,"115108"
11,"Textiles",1151,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",115109,"Retail Wool or Animal Hair Yarn",381343259,"115109"
11,"Textiles",1151,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",115110,"Horsehair Yarn",6156948,"115110"
11,"Textiles",1151,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",115111,"Carded Wool or Animal Hair Fabric",1073297905,"115111"
11,"Textiles",1151,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",115112,"Combed Wool or Animal Hair Fabric",2192797814,"115112"
11,"Textiles",1151,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",115113,"Horsehair Fabric",24544233,"115113"
11,"Textiles",1152,"Cotton",115201,"Raw Cotton",15373617077,"115201"
11,"Textiles",1152,"Cotton",115202,"Cotton Waste",413994576,"115202"
11,"Textiles",1152,"Cotton",115203,"Prepared Cotton",247241257,"115203"
11,"Textiles",1152,"Cotton",115204,"Cotton Sewing Thread",141998413,"115204"
11,"Textiles",1152,"Cotton",115205,"Non-Retail Pure Cotton Yarn",12258637410,"115205"
11,"Textiles",1152,"Cotton",115206,"Non-Retail Mixed Cotton Yarn",1585708739,"115206"
11,"Textiles",1152,"Cotton",115207,"Retail Cotton Yarn",276143211,"115207"
11,"Textiles",1152,"Cotton",115208,"Light Pure Woven Cotton",10575930854,"115208"
11,"Textiles",1152,"Cotton",115209,"Heavy Pure Woven Cotton",6379488228,"115209"
11,"Textiles",1152,"Cotton",115210,"Light Mixed Woven Cotton",1961289765,"115210"
11,"Textiles",1152,"Cotton",115211,"Heavy Mixed Woven Cotton",3778614159,"115211"
11,"Textiles",1152,"Cotton",115212,"Other Cotton Fabrics",637054932,"115212"
11,"Textiles",1153,"Vegetable textile fibres; paper yarn and woven fabrics of paper yarn",115301,"Flax Fibers",962258609,"115301"
11,"Textiles",1153,"Vegetable textile fibres; paper yarn and woven fabrics of paper yarn",115302,"Hemp Fibers",33414904,"115302"
11,"Textiles",1153,"Vegetable textile fibres; paper yarn and woven fabrics of paper yarn",115303,"Jute and Other Textile Fibers",229151047,"115303"
11,"Textiles",1153,"Vegetable textile fibres; paper yarn and woven fabrics of paper yarn",115305,"Coconut and Other Vegetable Fibers",621856708,"115305"
11,"Textiles",1153,"Vegetable textile fibres; paper yarn and woven fabrics of paper yarn",115306,"Flax Yarn",445219655,"115306"
11,"Textiles",1153,"Vegetable textile fibres; paper yarn and woven fabrics of paper yarn",115307,"Jute Yarn",506171793,"115307"
11,"Textiles",1153,"Vegetable textile fibres; paper yarn and woven fabrics of paper yarn",115308,"Other Vegetable Fibers Yarn",96291849,"115308"
11,"Textiles",1153,"Vegetable textile fibres; paper yarn and woven fabrics of paper yarn",115309,"Flax Woven Fabric",1498464981,"115309"
11,"Textiles",1153,"Vegetable textile fibres; paper yarn and woven fabrics of paper yarn",115310,"Jute Woven Fabric",220951678,"115310"
11,"Textiles",1153,"Vegetable textile fibres; paper yarn and woven fabrics of paper yarn",115311,"Other Vegetable Fibers Fabric",195435897,"115311"
11,"Textiles",1154,"Man-made filaments",115401,"Artificial Filament Sewing Thread",1200970128,"115401"
11,"Textiles",1154,"Man-made filaments",115402,"Non-Retail Synthetic Filament Yarn",18573366161,"115402"
11,"Textiles",1154,"Man-made filaments",115403,"Non-Retail Artificial Filament Yarn",1288555390,"115403"
11,"Textiles",1154,"Man-made filaments",115404,"Synthetic Monofilament",1570731693,"115404"
11,"Textiles",1154,"Man-made filaments",115405,"Artificial Monofilament",17639579,"115405"
11,"Textiles",1154,"Man-made filaments",115406,"Retail Artificial Filament Yarn",100134571,"115406"
11,"Textiles",1154,"Man-made filaments",115407,"Synthetic Filament Yarn Woven Fabric",25093179797,"115407"
11,"Textiles",1154,"Man-made filaments",115408,"Artificial Filament Yarn Woven Fabric",1406311959,"115408"
11,"Textiles",1155,"Man-made staple fibres",115501,"Synthetic Filament Tow",1251194535,"115501"
11,"Textiles",1155,"Man-made staple fibres",115502,"Artificial Filament Tow",1845166504,"115502"
11,"Textiles",1155,"Man-made staple fibres",115503,"Unprocessed Synthetic Staple Fibers",7667748021,"115503"
11,"Textiles",1155,"Man-made staple fibres",115504,"Unprocessed Artificial Staple Fibers",2986218864,"115504"
11,"Textiles",1155,"Man-made staple fibres",115505,"Artificial Fibers Waste",228728809,"115505"
11,"Textiles",1155,"Man-made staple fibres",115506,"Processed Synthetic Staple Fibers",316367167,"115506"
11,"Textiles",1155,"Man-made staple fibres",115507,"Processed Artificial Staple Fibers",35950323,"115507"
11,"Textiles",1155,"Man-made staple fibres",115508,"Non-Retail Artificial Staple Fibers Sewing Thread",688243686,"115508"
11,"Textiles",1155,"Man-made staple fibres",115509,"Non-Retail Synthetic Staple Fibers Yarn",5453856156,"115509"
11,"Textiles",1155,"Man-made staple fibres",115510,"Non-Retail Artificial Staple Fibers Yarn",1544743004,"115510"
11,"Textiles",1155,"Man-made staple fibres",115511,"Retail Artificial Staple Fibers Yarn",371062682,"115511"
11,"Textiles",1155,"Man-made staple fibres",115512,"Synthetic Fabrics",2944288887,"115512"
11,"Textiles",1155,"Man-made staple fibres",115513,"Light Synthetic Cotton Fabrics",1966412403,"115513"
11,"Textiles",1155,"Man-made staple fibres",115514,"Heavy Synthetic Cotton Fabrics",2441483143,"115514"
11,"Textiles",1155,"Man-made staple fibres",115515,"Other Synthetic Fabrics",3923238766,"115515"
11,"Textiles",1155,"Man-made staple fibres",115516,"Woven Fabric of Synthetic Staple Fibers",4247547103,"115516"
11,"Textiles",1156,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",115601,"Wadding",2525397867,"115601"
11,"Textiles",1156,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",115602,"Felt",1255469322,"115602"
11,"Textiles",1156,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",115603,"Non-woven Textiles",16163088278,"115603"
11,"Textiles",1156,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",115604,"Rubber Textiles",615326466,"115604"
11,"Textiles",1156,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",115605,"Metallic Yarn",258678058,"115605"
11,"Textiles",1156,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",115606,"Gimp Yarn",550515903,"115606"
11,"Textiles",1156,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",115607,"Twine and Rope",2587949487,"115607"
11,"Textiles",1156,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",115608,"Netting",1953659037,"115608"
11,"Textiles",1156,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",115609,"Other Articles of Twine and Rope",654654606,"115609"
11,"Textiles",1157,"Carpets and other textile floor coverings",115701,"Knotted Carpets",909225525,"115701"
11,"Textiles",1157,"Carpets and other textile floor coverings",115702,"Hand-Woven Rugs",5173244669,"115702"
11,"Textiles",1157,"Carpets and other textile floor coverings",115703,"Tufted Carpets",7198526556,"115703"
11,"Textiles",1157,"Carpets and other textile floor coverings",115704,"Felt Carpets",687900444,"115704"
11,"Textiles",1157,"Carpets and other textile floor coverings",115705,"Other Carpets",1657920735,"115705"
11,"Textiles",1158,"Woven fabrics",115801,"Woven Fabrics",2411771690,"115801"
11,"Textiles",1158,"Woven fabrics",115802,"Terry Fabric",167505353,"115802"
11,"Textiles",1158,"Woven fabrics",115803,"Gauze",64860230,"115803"
11,"Textiles",1158,"Woven fabrics",115804,"Tulles and Net Fabric",1565367085,"115804"
11,"Textiles",1158,"Woven fabrics",115805,"Hand-Woven Tapestries",21624405,"115805"
11,"Textiles",1158,"Woven fabrics",115806,"Narrow Woven Fabric",4056891637,"115806"
11,"Textiles",1158,"Woven fabrics",115807,"Labels",1220319975,"115807"
11,"Textiles",1158,"Woven fabrics",115808,"Ornamental Trimmings",488755457,"115808"
11,"Textiles",1158,"Woven fabrics",115809,"Metallic Fabric",31332287,"115809"
11,"Textiles",1158,"Woven fabrics",115810,"Embroidery",1704928741,"115810"
11,"Textiles",1158,"Woven fabrics",115811,"Quilted Textiles",253190900,"115811"
11,"Textiles",1159,"Textile fabrics",115901,"Gum Coated Textile Fabric",542488517,"115901"
11,"Textiles",1159,"Textile fabrics",115902,"Polyamide Fabric",2896532810,"115902"
11,"Textiles",1159,"Textile fabrics",115903,"Plastic Coated Textile Fabric",12265489354,"115903"
11,"Textiles",1159,"Textile fabrics",115904,"Linoleum",313940599,"115904"
11,"Textiles",1159,"Textile fabrics",115905,"Textile Wall Coverings",115977183,"115905"
11,"Textiles",1159,"Textile fabrics",115906,"Rubber Textile Fabric",1544752907,"115906"
11,"Textiles",1159,"Textile fabrics",115907,"Coated Textile Fabric",875732650,"115907"
11,"Textiles",1159,"Textile fabrics",115908,"Textile Wicks",42400471,"115908"
11,"Textiles",1159,"Textile fabrics",115909,"Hose Piping Textiles",380393334,"115909"
11,"Textiles",1159,"Textile fabrics",115910,"Conveyor Belt Textiles",577154429,"115910"
11,"Textiles",1159,"Textile fabrics",115911,"Technical Use Textiles",5200477976,"115911"
11,"Textiles",1160,"Knitted or chrocheted fabrics",116001,"Pile Fabric",4498530457,"116001"
11,"Textiles",1160,"Knitted or chrocheted fabrics",116002,"Light Rubberized Knitted Fabric",29481697954,"116002"
11,"Textiles",1161,"Knitted or crocheted apparel and clothing accessories",116101,"Knit Men's Coats",3036826266,"116101"
11,"Textiles",1161,"Knitted or crocheted apparel and clothing accessories",116102,"Knit Women's Coats",4182604184,"116102"
11,"Textiles",1161,"Knitted or crocheted apparel and clothing accessories",116103,"Knit Men's Suits",11830769655,"116103"
11,"Textiles",1161,"Knitted or crocheted apparel and clothing accessories",116104,"Knit Women's Suits",33042507349,"116104"
11,"Textiles",1161,"Knitted or crocheted apparel and clothing accessories",116105,"Knit Men's Shirts",8492780527,"116105"
11,"Textiles",1161,"Knitted or crocheted apparel and clothing accessories",116106,"Knit Women's Shirts",4589978859,"116106"
11,"Textiles",1161,"Knitted or crocheted apparel and clothing accessories",116107,"Knit Men's Undergarments",7593964882,"116107"
11,"Textiles",1161,"Knitted or crocheted apparel and clothing accessories",116108,"Knit Women's Undergarments",12806256666,"116108"
11,"Textiles",1161,"Knitted or crocheted apparel and clothing accessories",116109,"Knit T-shirts",46113518933,"116109"
11,"Textiles",1161,"Knitted or crocheted apparel and clothing accessories",116110,"Knit Sweaters",58702920548,"116110"
11,"Textiles",1161,"Knitted or crocheted apparel and clothing accessories",116111,"Knit Babies' Garments",7668630000,"116111"
11,"Textiles",1161,"Knitted or crocheted apparel and clothing accessories",116112,"Knit Active Wear",5312942138,"116112"
11,"Textiles",1161,"Knitted or crocheted apparel and clothing accessories",116113,"Garments of Impregnated Fabric",1240715168,"116113"
11,"Textiles",1161,"Knitted or crocheted apparel and clothing accessories",116114,"Other Knit Garments",7057599163,"116114"
11,"Textiles",1161,"Knitted or crocheted apparel and clothing accessories",116115,"Knit Socks and Hosiery",13873265413,"116115"
11,"Textiles",1161,"Knitted or crocheted apparel and clothing accessories",116116,"Knit Gloves",5148433577,"116116"
11,"Textiles",1161,"Knitted or crocheted apparel and clothing accessories",116117,"Other Knit Clothing Accessories",2955844715,"116117"
11,"Textiles",1162,"Non-knit or crocheted apparel and clothing accessories",116201,"Non-Knit Men's Coats",17481688363,"116201"
11,"Textiles",1162,"Non-knit or crocheted apparel and clothing accessories",116202,"Non-Knit Women's Coats",21276886453,"116202"
11,"Textiles",1162,"Non-knit or crocheted apparel and clothing accessories",116203,"Non-Knit Men's Suits",47708269245,"116203"
11,"Textiles",1162,"Non-knit or crocheted apparel and clothing accessories",116204,"Non-Knit Women's Suits",65267082631,"116204"
11,"Textiles",1162,"Non-knit or crocheted apparel and clothing accessories",116205,"Non-Knit Men's Shirts",14130239706,"116205"
11,"Textiles",1162,"Non-knit or crocheted apparel and clothing accessories",116206,"Non-Knit Women's Shirts",13674140094,"116206"
11,"Textiles",1162,"Non-knit or crocheted apparel and clothing accessories",116207,"Non-Knit Men's Undergarments",1345592481,"116207"
11,"Textiles",1162,"Non-knit or crocheted apparel and clothing accessories",116208,"Non-Knit Women's Undergarments",2360496943,"116208"
11,"Textiles",1162,"Non-knit or crocheted apparel and clothing accessories",116209,"Non-Knit Babies' Garments",2354463448,"116209"
11,"Textiles",1162,"Non-knit or crocheted apparel and clothing accessories",116210,"Felt or Coated Fabric Garments",11047253537,"116210"
11,"Textiles",1162,"Non-knit or crocheted apparel and clothing accessories",116211,"Non-Knit Active Wear",13413568446,"116211"
11,"Textiles",1162,"Non-knit or crocheted apparel and clothing accessories",116212,"Other Women's Undergarments",11551893556,"116212"
11,"Textiles",1162,"Non-knit or crocheted apparel and clothing accessories",116213,"Handkerchiefs",198999962,"116213"
11,"Textiles",1162,"Non-knit or crocheted apparel and clothing accessories",116214,"Scarves",3820030696,"116214"
11,"Textiles",1162,"Non-knit or crocheted apparel and clothing accessories",116215,"Neck Ties",606808285,"116215"
11,"Textiles",1162,"Non-knit or crocheted apparel and clothing accessories",116216,"Non-Knit Gloves",1197254109,"116216"
11,"Textiles",1162,"Non-knit or crocheted apparel and clothing accessories",116217,"Other Non-Knit Clothing Accessories",2378172206,"116217"
11,"Textiles",1163,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",116301,"Blankets",4888675770,"116301"
11,"Textiles",1163,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",116302,"House Linens",19853614125,"116302"
11,"Textiles",1163,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",116303,"Window Dressings",5092002022,"116303"
11,"Textiles",1163,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",116304,"Bedspreads",3851439214,"116304"
11,"Textiles",1163,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",116305,"Packing Bags",5334308998,"116305"
11,"Textiles",1163,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",116306,"Awnings, Tents, and Sails",4871760398,"116306"
11,"Textiles",1163,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",116307,"Other Cloth Articles",16074057051,"116307"
11,"Textiles",1163,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",116308,"Packaged Sewing Sets",104787691,"116308"
11,"Textiles",1163,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",116309,"Used Clothing",4460225007,"116309"
11,"Textiles",1163,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",116310,"Textile Scraps",538549251,"116310"
12,"Footwear and Headwear",1264,"Footwear; gaiters and the like; parts of such articles",126401,"Waterproof Footwear",1459230743,"126401"
12,"Footwear and Headwear",1264,"Footwear; gaiters and the like; parts of such articles",126402,"Rubber Footwear",36032313659,"126402"
12,"Footwear and Headwear",1264,"Footwear; gaiters and the like; parts of such articles",126403,"Leather Footwear",55009022161,"126403"
12,"Footwear and Headwear",1264,"Footwear; gaiters and the like; parts of such articles",126404,"Textile Footwear",44563573662,"126404"
12,"Footwear and Headwear",1264,"Footwear; gaiters and the like; parts of such articles",126405,"Other Footwear",3488334322,"126405"
12,"Footwear and Headwear",1264,"Footwear; gaiters and the like; parts of such articles",126406,"Footwear Parts",8503347452,"126406"
12,"Footwear and Headwear",1265,"Headgear and parts thereof",126501,"Hat Forms",51474864,"126501"
12,"Footwear and Headwear",1265,"Headgear and parts thereof",126502,"Hat Shapes",30516008,"126502"
12,"Footwear and Headwear",1265,"Headgear and parts thereof",126504,"Hats",442098907,"126504"
12,"Footwear and Headwear",1265,"Headgear and parts thereof",126505,"Knitted Hats",5861347956,"126505"
12,"Footwear and Headwear",1265,"Headgear and parts thereof",126506,"Other Headwear",3905779783,"126506"
12,"Footwear and Headwear",1265,"Headgear and parts thereof",126507,"Headbands and Linings",332275373,"126507"
12,"Footwear and Headwear",1266,"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",126601,"Umbrellas",2972014098,"126601"
12,"Footwear and Headwear",1266,"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",126602,"Walking Sticks",238993184,"126602"
12,"Footwear and Headwear",1266,"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",126603,"Umbrella and Walking Stick Accessories",381036695,"126603"
12,"Footwear and Headwear",1267,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",126701,"Bird Skins and Feathers",151854858,"126701"
12,"Footwear and Headwear",1267,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",126702,"Artificial Vegetation",4354144456,"126702"
12,"Footwear and Headwear",1267,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",126703,"Processed Hair",573071057,"126703"
12,"Footwear and Headwear",1267,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",126704,"Fake Hair",3101551282,"126704"
13,"Stone And Glass",1368,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",136801,"Curbstones",810039684,"136801"
13,"Stone And Glass",1368,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",136802,"Building Stone",10768364640,"136802"
13,"Stone And Glass",1368,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",136803,"Slate",580725319,"136803"
13,"Stone And Glass",1368,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",136804,"Milling Stones",4882195674,"136804"
13,"Stone And Glass",1368,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",136805,"Abrasive Powder",4426882602,"136805"
13,"Stone And Glass",1368,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",136806,"Rock Wool",4844539233,"136806"
13,"Stone And Glass",1368,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",136807,"Asphalt",1966156792,"136807"
13,"Stone And Glass",1368,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",136808,"Vegetable Fiber",488780717,"136808"
13,"Stone And Glass",1368,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",136809,"Plaster Articles",2090937388,"136809"
13,"Stone And Glass",1368,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",136810,"Cement Articles",9994975431,"136810"
13,"Stone And Glass",1368,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",136811,"Asbestos Cement Articles",1324027195,"136811"
13,"Stone And Glass",1368,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",136812,"Asbestos Fibres",157624138,"136812"
13,"Stone And Glass",1368,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",136813,"Friction Material",1370707097,"136813"
13,"Stone And Glass",1368,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",136814,"Mica",304377113,"136814"
13,"Stone And Glass",1368,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",136815,"Other Stone Articles",8572212283,"136815"
13,"Stone And Glass",1369,"Ceramic products",136901,"Bricks",245376983,"136901"
13,"Stone And Glass",1369,"Ceramic products",136902,"Refractory Bricks",4381697814,"136902"
13,"Stone And Glass",1369,"Ceramic products",136903,"Refractory Ceramics",2095456274,"136903"
13,"Stone And Glass",1369,"Ceramic products",136904,"Ceramic Bricks",1452072581,"136904"
